"Window Length","Window Start","HFC"
"100","20","179.897583007812"
"100","50","153.801223754883"
"100","100","81.2521362304688"
"250","20","79.1398010253906"
"250","50","67.6775054931641"
"250","100","36.2430191040039"
"500","20","40.5875854492188"
"500","50","34.7168922424316"
"500","100","18.6204452514648"
"0","0","13.1441793441772"
"25","20","111.250480651855"
"25","50","85.5336990356445"
"25","100","66.456901550293"
"100","20","64.794921875"
"100","50","53.9664115905762"
"100","100","44.0433502197266"
"250","20","29.6919918060303"
"250","50","24.9764728546143"
"250","100","20.5707893371582"
"500","20","15.243595123291"
"500","50","12.8277282714844"
"500","100","10.5687284469604"
"0","0","19.8611335754395"
"25","20","148.295989990234"
"25","50","106.550941467285"
"25","100","57.2300224304199"
"100","20","69.5945739746094"
"100","50","53.303295135498"
"100","100","31.9633693695068"
"250","20","30.314395904541"
"250","50","23.3388748168945"
"250","100","14.1414737701416"
"500","20","17.507266998291"
"500","50","13.6571550369263"
"500","100","8.50042533874512"
"0","0","35.1116104125977"
"25","20","164.362228393555"
"25","50","132.181625366211"
"25","100","50.1582527160645"
"100","20","56.6945152282715"
"100","50","45.4444694519043"
"100","100","18.351806640625"
"250","20","29.1787738800049"
"250","50","24.0331249237061"
"250","100","9.99624061584473"
"500","20","29.1787738800049"
"500","50","24.0331249237061"
"500","100","9.99624061584473"
"0","0","12.3447742462158"
"25","20","136.246276855469"
"25","50","86.4023742675781"
"25","100","39.362720489502"
"100","20","48.4628715515137"
"100","50","31.1136932373047"
"100","100","15.5217542648315"
"250","20","20.6657466888428"
"250","50","13.3121604919434"
"250","100","6.70648622512817"
"500","20","10.5779581069946"
"500","50","6.81718921661377"
"500","100","3.43868851661682"
"0","0","51.0092697143555"
"25","20","186.452575683594"
"25","50","129.331085205078"
"25","100","61.2583160400391"
"100","20","67.4970092773438"
"100","50","46.1528816223145"
"100","100","23.0094223022461"
"250","20","44.2466926574707"
"250","50","31.3343067169189"
"250","100","16.2039451599121"
"500","20","44.2466926574707"
"500","50","31.3343067169189"
"500","100","16.2039451599121"
"0","0","26.5930767059326"
"25","20","186.558212280273"
"25","50","166.169830322266"
"25","100","117.173011779785"
"100","20","96.5478973388672"
"100","50","86.3187484741211"
"100","100","55.858570098877"
"250","20","41.9308929443359"
"250","50","37.5237693786621"
"250","100","24.362720489502"
"500","20","24.519157409668"
"500","50","21.9405212402344"
"500","100","14.6243114471436"
"0","0","122.705688476562"
"25","20","587.172424316406"
"25","50","472.471954345703"
"25","100","244.890670776367"
"100","20","257.779083251953"
"100","50","207.692428588867"
"100","100","104.556266784668"
"250","20","114.358703613281"
"250","50","94.29541015625"
"250","100","49.8270263671875"
"500","20","114.358703613281"
"500","50","94.29541015625"
"500","100","49.8270263671875"
"0","0","24.9281558990479"
"25","20","107.273468017578"
"25","50","78.9803771972656"
"25","100","43.8028450012207"
"100","20","51.4762382507324"
"100","50","41.4950141906738"
"100","100","28.5451755523682"
"250","20","23.7608699798584"
"250","50","19.4412288665771"
"250","100","13.7767362594604"
"500","20","22.7523345947266"
"500","50","18.6158790588379"
"500","100","13.4778890609741"
"0","0","22.3867874145508"
"25","20","121.772583007812"
"25","50","92.501106262207"
"25","100","63.3617134094238"
"100","20","63.6141624450684"
"100","50","52.8709182739258"
"100","100","36.379322052002"
"250","20","27.7804679870605"
"250","50","23.1864204406738"
"250","100","15.9358291625977"
"500","20","20.8355922698975"
"500","50","17.3900260925293"
"500","100","12.36412525177"
"0","0","22.2068634033203"
"25","20","138.159133911133"
"25","50","122.680480957031"
"25","100","73.6725692749023"
"100","20","74.9095687866211"
"100","50","62.4153213500977"
"100","100","33.6813926696777"
"250","20","32.3884544372559"
"250","50","26.9616451263428"
"250","100","14.6000947952271"
"500","20","19.4513320922852"
"500","50","16.4118309020996"
"500","100","9.39631175994873"
"0","0","14.7310829162598"
"25","20","133.163955688477"
"25","50","119.1474609375"
"25","100","87.883171081543"
"100","20","67.1553726196289"
"100","50","60.066104888916"
"100","100","40.8966789245605"
"250","20","29.14573097229"
"250","50","26.0947380065918"
"250","100","17.8156604766846"
"500","20","14.912109375"
"500","50","13.3516855239868"
"500","100","9.11746025085449"
"0","0","8.46066474914551"
"25","20","76.4069747924805"
"25","50","69.7092208862305"
"25","100","41.3109016418457"
"100","20","39.4015884399414"
"100","50","34.6738014221191"
"100","100","20.6547164916992"
"250","20","17.3031978607178"
"250","50","15.2507162094116"
"250","100","9.17305564880371"
"500","20","8.869215965271"
"500","50","7.81809997558594"
"500","100","4.70584583282471"
"0","0","29.1429424285889"
"25","20","144.405151367188"
"25","50","122.853828430176"
"25","100","80.1052474975586"
"100","20","70.5119094848633"
"100","50","61.1208305358887"
"100","100","42.8250427246094"
"250","20","31.4766063690186"
"250","50","27.4572811126709"
"250","100","19.488899230957"
"500","20","26.2340831756592"
"500","50","22.8840198516846"
"500","100","16.8666820526123"
"0","0","35.7954597473145"
"25","20","144.267639160156"
"25","50","132.936630249023"
"25","100","105.570526123047"
"100","20","101.359786987305"
"100","50","91.6195602416992"
"100","100","72.1245498657227"
"250","20","49.5696487426758"
"250","50","44.9240036010742"
"250","100","35.1825103759766"
"500","20","33.9510345458984"
"500","50","31.2403659820557"
"500","100","25.2430057525635"
"0","0","36.9960289001465"
"25","20","162.708267211914"
"25","50","132.299697875977"
"25","100","99.6006469726562"
"100","20","99.2900772094727"
"100","50","84.2155075073242"
"100","100","62.1625480651855"
"250","20","44.4177398681641"
"250","50","37.749439239502"
"250","100","27.7002391815186"
"500","20","34.4756355285645"
"500","50","29.2992362976074"
"500","100","22.6699047088623"
"0","0","28.4946346282959"
"25","20","197.152877807617"
"25","50","139.715896606445"
"25","100","93.2726821899414"
"100","20","107.464500427246"
"100","50","86.6902923583984"
"100","100","59.721736907959"
"250","20","49.4720306396484"
"250","50","40.4211044311523"
"250","100","28.278881072998"
"500","20","25.7451572418213"
"500","50","21.2983093261719"
"500","100","15.2736263275146"
"0","0","5.29993438720703"
"25","20","84.5187377929688"
"25","50","57.8658447265625"
"25","100","25.0973987579346"
"100","20","34.5946655273438"
"100","50","26.1272735595703"
"100","100","14.7620334625244"
"250","20","15.1118974685669"
"250","50","11.5251331329346"
"250","100","6.65862512588501"
"500","20","7.73600912094116"
"500","50","5.9018816947937"
"500","100","3.41262817382812"
"0","0","30.3829040527344"
"25","20","161.091003417969"
"25","50","124.758758544922"
"25","100","94.2893905639648"
"100","20","92.4273834228516"
"100","50","76.2998886108398"
"100","100","57.5961456298828"
"250","20","41.3935890197754"
"250","50","34.3639984130859"
"250","100","25.7507457733154"
"500","20","28.6703968048096"
"500","50","24.1728706359863"
"500","100","18.4001026153564"
"0","0","14.9719095230103"
"25","20","77.9495544433594"
"25","50","57.3753204345703"
"25","100","39.7009620666504"
"100","20","31.6302547454834"
"100","50","24.5121002197266"
"100","100","15.7875385284424"
"250","20","13.4734983444214"
"250","50","10.4550819396973"
"250","100","6.74696063995361"
"500","20","12.900616645813"
"500","50","10.2280855178833"
"500","100","6.74697399139404"
"0","0","11.3497886657715"
"25","20","87.8193130493164"
"25","50","62.386905670166"
"25","100","49.1458740234375"
"100","20","47.0650291442871"
"100","50","37.1764793395996"
"100","100","29.3925724029541"
"250","20","20.8791065216064"
"250","50","16.6177310943604"
"250","100","13.2162933349609"
"500","20","10.6902017593384"
"500","50","8.60781669616699"
"500","100","6.92494964599609"
"0","0","21.7968158721924"
"25","20","105.851165771484"
"25","50","79.6483383178711"
"25","100","48.3371925354004"
"100","20","46.4558410644531"
"100","50","36.4783515930176"
"100","100","22.0815010070801"
"250","20","19.9711513519287"
"250","50","15.7329130172729"
"250","100","10.0474481582642"
"500","20","19.5374031066895"
"500","50","15.7330780029297"
"500","100","10.0474481582642"
"0","0","40.6725425720215"
"25","20","232.214431762695"
"25","50","228.751541137695"
"25","100","130.217544555664"
"100","20","170.17121887207"
"100","50","144.675689697266"
"100","100","70.0899124145508"
"250","20","77.7670974731445"
"250","50","65.8806610107422"
"250","100","32.3044281005859"
"500","20","39.943904876709"
"500","50","33.8407821655273"
"500","100","17.1941509246826"
"0","0","16.6053199768066"
"25","20","126.742462158203"
"25","50","104.249382019043"
"25","100","80.8017959594727"
"100","20","70.953857421875"
"100","50","59.6336212158203"
"100","100","45.0278167724609"
"250","20","31.5709114074707"
"250","50","26.6507759094238"
"250","100","20.2325038909912"
"500","20","16.1802749633789"
"500","50","13.6614322662354"
"500","100","10.3730888366699"
"0","0","11.408371925354"
"25","20","72.9449691772461"
"25","50","50.9141845703125"
"25","100","27.3254833221436"
"100","20","30.8721084594727"
"100","50","23.7198333740234"
"100","100","14.2115993499756"
"250","20","13.4116411209106"
"250","50","10.3795890808105"
"250","100","6.29495191574097"
"500","20","10.0599489212036"
"500","50","7.78580760955811"
"500","100","4.88489103317261"
"0","0","11.8781356811523"
"25","20","79.2698440551758"
"25","50","71.8254165649414"
"25","100","60.5121192932129"
"100","20","61.9346466064453"
"100","50","56.8975105285645"
"100","100","38.0521469116211"
"250","20","29.7694797515869"
"250","50","27.3625621795654"
"250","100","18.4144916534424"
"500","20","15.4079866409302"
"500","50","14.173791885376"
"500","100","9.51895523071289"
"0","0","22.9988689422607"
"25","20","149.409057617188"
"25","50","99.278678894043"
"25","100","76.3473052978516"
"100","20","78.7331466674805"
"100","50","59.4084663391113"
"100","100","45.5752105712891"
"250","20","35.1169548034668"
"250","50","26.8091697692871"
"250","100","20.4415435791016"
"500","20","20.8424587249756"
"500","50","16.1326065063477"
"500","100","12.6397037506104"
"0","0","63.6060638427734"
"25","20","254.451950073242"
"25","50","217.245239257812"
"25","100","194.741287231445"
"100","20","156.3154296875"
"100","50","137.28141784668"
"100","100","105.305870056152"
"250","20","67.2501373291016"
"250","50","59.0175933837891"
"250","100","45.1939315795898"
"500","20","60.525936126709"
"500","50","54.2004890441895"
"500","100","42.369686126709"
"0","0","29.3785820007324"
"25","20","137.44416809082"
"25","50","103.200531005859"
"25","100","55.0595092773438"
"100","20","66.8725051879883"
"100","50","54.9055061340332"
"100","100","36.2860870361328"
"250","20","30.4160327911377"
"250","50","25.2569694519043"
"250","100","17.113597869873"
"500","20","27.3805446624756"
"500","50","23.2002124786377"
"500","100","16.046272277832"
"0","0","16.4660129547119"
"25","20","139.39225769043"
"25","50","123.528388977051"
"25","100","95.4179153442383"
"100","20","93.5419998168945"
"100","50","82.5391693115234"
"100","100","64.8810348510742"
"250","20","44.3330764770508"
"250","50","39.2761650085449"
"250","100","30.9961585998535"
"500","20","22.8307361602783"
"500","50","20.2277355194092"
"500","100","15.9657783508301"
"0","0","26.424768447876"
"25","20","180.695861816406"
"25","50","167.937698364258"
"25","100","120.612754821777"
"100","20","80.8249969482422"
"100","50","73.4614868164062"
"100","100","52.9557495117188"
"250","20","34.4986343383789"
"250","50","31.3642444610596"
"250","100","22.614688873291"
"500","20","23.5237579345703"
"500","50","21.7155838012695"
"500","100","15.9025650024414"
"0","0","37.8356323242188"
"25","20","182.525405883789"
"25","50","137.045745849609"
"25","100","70.541877746582"
"100","20","93.1801986694336"
"100","50","74.7036437988281"
"100","100","41.632381439209"
"250","20","39.7386016845703"
"250","50","31.8570365905762"
"250","100","17.664831161499"
"500","20","34.3895225524902"
"500","50","28.1094493865967"
"500","100","16.5609226226807"
"0","0","3.53166460990906"
"25","20","36.5714225769043"
"25","50","24.4864292144775"
"25","100","10.8241891860962"
"100","20","14.8400592803955"
"100","50","10.8824996948242"
"100","100","5.85608625411987"
"250","20","6.50843858718872"
"250","50","4.83252143859863"
"250","100","2.66578888893127"
"500","20","3.33760094642639"
"500","50","2.48050308227539"
"500","100","1.37186825275421"
"0","0","21.0175304412842"
"25","20","137.216049194336"
"25","50","106.45630645752"
"25","100","65.0848770141602"
"100","20","82.5468292236328"
"100","50","71.3042678833008"
"100","100","51.5845222473145"
"250","20","42.0855102539062"
"250","50","36.8430213928223"
"250","100","27.1326122283936"
"500","20","21.804723739624"
"500","50","19.1068744659424"
"500","100","14.0795803070068"
"0","0","26.5596828460693"
"25","20","177.255249023438"
"25","50","141.943313598633"
"25","100","81.975212097168"
"100","20","97.3291091918945"
"100","50","82.5706329345703"
"100","100","47.6855888366699"
"250","20","43.227367401123"
"250","50","36.7904891967773"
"250","100","21.286750793457"
"500","20","24.3247966766357"
"500","50","20.9649868011475"
"500","100","12.6092805862427"
"0","0","34.5301132202148"
"25","20","160.076309204102"
"25","50","110.587272644043"
"25","100","75.7200317382812"
"100","20","100.083633422852"
"100","50","83.4876098632812"
"100","100","63.5248641967773"
"250","20","57.4806976318359"
"250","50","49.9963035583496"
"250","100","40.5409355163574"
"500","20","32.9092597961426"
"500","50","29.3273029327393"
"500","100","24.49631690979"
"0","0","58.9687919616699"
"25","20","175.852767944336"
"25","50","150.592300415039"
"25","100","95.1000061035156"
"100","20","105.502052307129"
"100","50","84.765754699707"
"100","100","58.7636795043945"
"250","20","57.1105842590332"
"250","50","48.3812675476074"
"250","100","34.8590812683105"
"500","20","57.1105842590332"
"500","50","48.3812675476074"
"500","100","34.8590812683105"
"0","0","15.0088996887207"
"25","20","104.73006439209"
"25","50","83.8807754516602"
"25","100","46.1246337890625"
"100","20","41.4364280700684"
"100","50","33.8079795837402"
