"Window Length","Window Start","Spectral Energy"
"100","20","0.208902820944786"
"100","50","0.197152525186539"
"100","100","0.101577810943127"
"250","20","0.0929319187998772"
"250","50","0.0871003493666649"
"250","100","0.0449993833899498"
"500","20","0.0551937259733677"
"500","50","0.0524254068732262"
"500","100","0.0278904400765896"
"0","0","0.191211208701134"
"25","20","0.386555880308151"
"25","50","0.323796778917313"
"25","100","0.413422614336014"
"100","20","0.391207128763199"
"100","50","0.369456380605698"
"100","100","0.316220670938492"
"250","20","0.224521368741989"
"250","50","0.20898100733757"
"250","100","0.155538603663445"
"500","20","0.187324792146683"
"500","50","0.177618965506554"
"500","100","0.148924559354782"
"0","0","0.341170221567154"
"25","20","0.25069722533226"
"25","50","0.14603678882122"
"25","100","0.22839717566967"
"100","20","0.434379577636719"
"100","50","0.420010983943939"
"100","100","0.419839143753052"
"250","20","0.392421990633011"
"250","50","0.378894627094269"
"250","100","0.331132858991623"
"500","20","0.337686747312546"
"500","50","0.32979691028595"
"500","100","0.317047923803329"
"0","0","0.0850477144122124"
"25","20","0.719818890094757"
"25","50","0.66352641582489"
"25","100","0.161012575030327"
"100","20","0.273813962936401"
"100","50","0.249777838587761"
"100","100","0.0872159078717232"
"250","20","0.129601195454597"
"250","50","0.119235888123512"
"250","100","0.0456465259194374"
"500","20","0.0834862589836121"
"500","50","0.0768015533685684"
"500","100","0.0303247179836035"
"0","0","0.13106644153595"
"25","20","0.751150786876678"
"25","50","0.79061084985733"
"25","100","0.950165450572968"
"100","20","0.480780214071274"
"100","50","0.475327640771866"
"100","100","0.420428603887558"
"250","20","0.227164134383202"
"250","50","0.223635122179985"
"250","100","0.196699634194374"
"500","20","0.131833106279373"
"500","50","0.129788041114807"
"500","100","0.117124259471893"
"0","0","0.295783519744873"
"25","20","0.84378856420517"
"25","50","0.851779520511627"
"25","100","0.930807113647461"
"100","20","0.491878658533096"
"100","50","0.450020223855972"
"100","100","0.3669593334198"
"250","20","0.301588952541351"
"250","50","0.275917768478394"
"250","100","0.232497021555901"
"500","20","0.301588952541351"
"500","50","0.275917768478394"
"500","100","0.232497021555901"
"0","0","0.0498153641819954"
"25","20","0.322317153215408"
"25","50","0.33498203754425"
"25","100","0.332977801561356"
"100","20","0.219627201557159"
"100","50","0.200345829129219"
"100","100","0.19313733279705"
"250","20","0.104884445667267"
"250","50","0.0959350392222404"
"250","100","0.0926580131053925"
"500","20","0.0542051158845425"
"500","50","0.0496002584695816"
"500","100","0.0479124672710896"
"0","0","0.129259616136551"
"25","20","0.513632714748383"
"25","50","0.59596711397171"
"25","100","0.224436581134796"
"100","20","0.249164581298828"
"100","50","0.231641873717308"
"100","100","0.0988138914108276"
"250","20","0.126598805189133"
"250","50","0.120913103222847"
"250","100","0.0599910207092762"
"500","20","0.126598805189133"
"500","50","0.120913103222847"
"500","100","0.0599910207092762"
"0","0","0.0448625721037388"
"25","20","0.45006337761879"
"25","50","0.401034444570541"
"25","100","0.117310516536236"
"100","20","0.188261300325394"
"100","50","0.162814021110535"
"100","100","0.0464844107627869"
"250","20","0.0821841433644295"
"250","50","0.0714193060994148"
"250","100","0.0216491427272558"
"500","20","0.0436191260814667"
"500","50","0.0379122123122215"
"500","100","0.0121026318520308"
"0","0","0.184831082820892"
"25","20","0.747950792312622"
"25","50","0.721730768680573"
"25","100","0.552765071392059"
"100","20","0.270182371139526"
"100","50","0.258379250764847"
"100","100","0.186897426843643"
"250","20","0.171224057674408"
"250","50","0.169393643736839"
"250","100","0.122557409107685"
"500","20","0.171224057674408"
"500","50","0.169393643736839"
"500","100","0.122557409107685"
"0","0","0.0427046753466129"
"25","20","0.74163556098938"
"25","50","0.677364826202393"
"25","100","0.404718607664108"
"100","20","0.272153317928314"
"100","50","0.250684976577759"
"100","100","0.155219674110413"
"250","20","0.119540736079216"
"250","50","0.110442087054253"
"250","100","0.0698878243565559"
"500","20","0.0614462494850159"
"500","50","0.0567896515130997"
"500","100","0.0360353477299213"
"0","0","0.18221840262413"
"25","20","0.517903029918671"
"25","50","0.45787188410759"
"25","100","0.270250618457794"
"100","20","0.192648902535439"
"100","50","0.169421374797821"
"100","100","0.099134773015976"
"250","20","0.183016866445541"
"250","50","0.16942110657692"
"250","100","0.099134773015976"
"500","20","0.183016866445541"
"500","50","0.16942110657692"
"500","100","0.099134773015976"
"0","0","0.0868854224681854"
"25","20","0.552318572998047"
"25","50","0.509913384914398"
"25","100","0.594199597835541"
"100","20","0.324669808149338"
"100","50","0.288880616426468"
"100","100","0.256162077188492"
"250","20","0.141798883676529"
"250","50","0.126460343599319"
"250","100","0.112499870359898"
"500","20","0.0851966291666031"
"500","50","0.0770089030265808"
"500","100","0.0694242343306541"
"0","0","0.0366209261119366"
"25","20","0.367864042520523"
"25","50","0.330895870923996"
"25","100","0.163742274045944"
"100","20","0.153888463973999"
"100","50","0.12573105096817"
"100","100","0.0647579208016396"
"250","20","0.0687392055988312"
"250","50","0.056797206401825"
"250","100","0.0309510733932257"
"500","20","0.0354282222688198"
"500","50","0.029654823243618"
"500","100","0.0164499767124653"
"0","0","0.282354265451431"
"25","20","0.643860995769501"
"25","50","0.565659642219543"
"25","100","0.590917944908142"
"100","20","0.77667224407196"
"100","50","0.73521214723587"
"100","100","0.693646252155304"
"250","20","0.363546699285507"
"250","50","0.344675451517105"
"250","100","0.324217587709427"
"500","20","0.282075256109238"
"500","50","0.272124379873276"
"500","100","0.260543137788773"
"0","0","0.0844448581337929"
"25","20","0.215025380253792"
"25","50","0.436415433883667"
"25","100","0.213300928473473"
"100","20","0.376788973808289"
"100","50","0.375075191259384"
"100","100","0.258739084005356"
"250","20","0.296240985393524"
"250","50","0.286917418241501"
"250","100","0.217828288674355"
"500","20","0.157274901866913"
"500","50","0.151958003640175"
"500","100","0.115484692156315"
"0","0","0.0706906989216805"
"25","20","0.416299611330032"
"25","50","0.335294246673584"
"25","100","0.253029853105545"
"100","20","0.319190084934235"
"100","50","0.296711057424545"
"100","100","0.257682025432587"
"250","20","0.194400653243065"
"250","50","0.184296011924744"
"250","100","0.164261385798454"
"500","20","0.115585379302502"
"500","50","0.109873749315739"
"500","100","0.0984766706824303"
"0","0","0.0670695826411247"
"25","20","0.374056428670883"
"25","50","0.326395869255066"
"25","100","0.159578010439873"
"100","20","0.140559881925583"
"100","50","0.122849188745022"
"100","100","0.0613011419773102"
"250","20","0.0622745715081692"
"250","50","0.0544082969427109"
"250","100","0.0278344433754683"
"500","20","0.0622745715081692"
"500","50","0.0544082969427109"
"500","100","0.0278344433754683"
"0","0","0.0655590519309044"
"25","20","0.15974523127079"
"25","50","0.149875491857529"
"25","100","0.0873750075697899"
"100","20","0.105083324015141"
"100","50","0.0942276120185852"
"100","100","0.0730888843536377"
"250","20","0.0630705431103706"
"250","50","0.0579287335276604"
"250","100","0.0476871952414513"
"500","20","0.061699602752924"
"500","50","0.0579288005828857"
"500","100","0.0476871952414513"
"0","0","0.047121487557888"
"25","20","0.413401275873184"
"25","50","0.357324451208115"
"25","100","0.236547484993935"
"100","20","0.201304465532303"
"100","50","0.182912468910217"
"100","100","0.129502132534981"
"250","20","0.0904038026928902"
"250","50","0.0822028741240501"
"250","100","0.058429628610611"
"500","20","0.0464940294623375"
"500","50","0.0422986187040806"
"500","100","0.0301166884601116"
"0","0","0.181785985827446"
"25","20","0.179285243153572"
"25","50","0.591076195240021"
"25","100","0.245024681091309"
"100","20","0.374843239784241"
"100","50","0.405994892120361"
"100","100","0.281605243682861"
"250","20","0.293101280927658"
"250","50","0.280582815408707"
"250","100","0.220394730567932"
"500","20","0.183214589953423"
"500","50","0.185700535774231"
"500","100","0.148041605949402"
"0","0","0.0235177353024483"
"25","20","0.271400362253189"
"25","50","0.249213710427284"
"25","100","0.119773931801319"
"100","20","0.107239343225956"
"100","50","0.0999310240149498"
"100","100","0.0558149516582489"
"250","20","0.0464382655918598"
"250","50","0.0433011278510094"
"250","100","0.0245402995496988"
"500","20","0.0237812865525484"
"500","50","0.0221770107746124"
"500","100","0.0125826625153422"
"0","0","0.0543797500431538"
"25","20","0.348689317703247"
"25","50","0.340285331010818"
"25","100","0.208021447062492"
"100","20","0.377646833658218"
"100","50","0.366222053766251"
"100","100","0.329299241304398"
"250","20","0.199680462479591"
"250","50","0.190288484096527"
"250","100","0.165853604674339"
"500","20","0.102513790130615"
"500","50","0.0977018550038338"
"500","100","0.0851365625858307"
"0","0","0.27862936258316"
"25","20","0.636754095554352"
"25","50","0.558170020580292"
"25","100","0.584573030471802"
"100","20","0.766297101974487"
"100","50","0.725156366825104"
"100","100","0.684404909610748"
"250","20","0.358693689107895"
"250","50","0.339946627616882"
"250","100","0.319873869419098"
"500","20","0.278310030698776"
"500","50","0.268391102552414"
"500","100","0.257052600383759"
"0","0","0.084367610514164"
"25","20","0.619243800640106"
"25","50","0.6041259765625"
"25","100","0.31370535492897"
"100","20","0.256036341190338"
"100","50","0.245157718658447"
"100","100","0.139929115772247"
"250","20","0.114391431212425"
"250","50","0.109185822308064"
"250","100","0.0630241110920906"
"500","20","0.0747923254966736"
"500","50","0.071393109858036"
"500","100","0.0425142534077168"
"0","0","0.0527362450957298"
"25","20","0.715460300445557"
"25","50","0.792217433452606"
"25","100","0.694335699081421"
"100","20","0.337278962135315"
"100","50","0.300128161907196"
"100","100","0.244281247258186"
"250","20","0.142857879400253"
"250","50","0.127157837152481"
"250","100","0.103551611304283"
"500","20","0.0730872750282288"
"500","50","0.0650568678975105"
"500","100","0.0529823414981365"
"0","0","0.0991758927702904"
"25","20","0.763215243816376"
"25","50","0.721260547637939"
"25","100","0.533700048923492"
"100","20","0.645270168781281"
"100","50","0.580711424350739"
"100","100","0.425335645675659"
"250","20","0.283553630113602"
"250","50","0.255097717046738"
"250","100","0.187012538313866"
"500","20","0.148170948028564"
"500","50","0.133322283625603"
"500","100","0.0976150929927826"
"0","0","0.10374540835619"
"25","20","0.486012309789658"
"25","50","0.474396586418152"
"25","100","0.324522078037262"
"100","20","0.338455080986023"
"100","50","0.290134996175766"
"100","100","0.227616786956787"
"250","20","0.163675561547279"
"250","50","0.141531571745872"
"250","100","0.1136105209589"
"500","20","0.101143531501293"
"500","50","0.0886944010853767"
"500","100","0.0722237229347229"
"0","0","0.095108300447464"
"25","20","0.484409093856812"
"25","50","0.453423649072647"
"25","100","0.265938311815262"
"100","20","0.22397543489933"
"100","50","0.214122921228409"
"100","100","0.136888772249222"
"250","20","0.0966136381030083"
"250","50","0.0921807587146759"
"250","100","0.0594257563352585"
"500","20","0.0869527608156204"
"500","50","0.0846562683582306"
"500","100","0.0557120442390442"
"0","0","0.0691009610891342"
"25","20","0.391570240259171"
"25","50","0.296968370676041"
"25","100","0.18491005897522"
"100","20","0.218165367841721"
"100","50","0.187527611851692"
"100","100","0.14481708407402"
"250","20","0.101839862763882"
"250","50","0.087145671248436"
"250","100","0.0687022432684898"
"500","20","0.0629402920603752"
"500","50","0.0546205118298531"
"500","100","0.043673112988472"
"0","0","0.0657834485173225"
"25","20","0.626774251461029"
"25","50","0.574464917182922"
"25","100","0.193971410393715"
"100","20","0.237010836601257"
"100","50","0.220739647746086"
"100","100","0.0972918272018433"
"250","20","0.104598097503185"
"250","50","0.0975509509444237"
"250","100","0.0442420653998852"
"500","20","0.0621764771640301"
"500","50","0.0579893030226231"
"500","100","0.0271071381866932"
"0","0","0.0666494071483612"
"25","20","0.42448416352272"
"25","50","0.344044059514999"
"25","100","0.249654278159142"
"100","20","0.210715740919113"
"100","50","0.176518842577934"
"100","100","0.122173294425011"
"250","20","0.092044785618782"
"250","50","0.0775169804692268"
"250","100","0.0545505508780479"
"500","20","0.0637418404221535"
"500","50","0.0545198693871498"
"500","100","0.0389789864420891"
"0","0","0.065440945327282"
"25","20","0.406147718429565"
"25","50","0.355522632598877"
"25","100","0.261684566736221"
"100","20","0.280781269073486"
"100","50","0.238237351179123"
"100","100","0.170095399022102"
"250","20","0.131573215126991"
"250","50","0.111954145133495"
"250","100","0.0813645049929619"
"500","20","0.0674931034445763"
"500","50","0.0574477910995483"
"500","100","0.0417650304734707"
"0","0","0.0629573315382004"
"25","20","0.478278607130051"
"25","50","0.420003414154053"
"25","100","0.198943063616753"
"100","20","0.166244193911552"
"100","50","0.143325045704842"
"100","100","0.0723065882921219"
"250","20","0.0704837590456009"
"250","50","0.0608030334115028"
"250","100","0.0308156087994576"
"500","20","0.0587383285164833"
"500","50","0.0516269467771053"
"500","100","0.026165809482336"
"0","0","0.123449511826038"
"25","20","0.342475444078445"
"25","50","0.398999691009521"
"25","100","0.240216195583344"
"100","20","0.222886458039284"
"100","50","0.192131921648979"
"100","100","0.124506570398808"
"250","20","0.128107562661171"
"250","50","0.11348681896925"
"250","100","0.0868656933307648"
"500","20","0.122741810977459"
"500","50","0.113486833870411"
"500","100","0.0868656933307648"
"0","0","0.0504169017076492"
"25","20","0.471606999635696"
"25","50","0.395826011896133"
"25","100","0.127336725592613"
"100","20","0.22143529355526"
"100","50","0.196865275502205"
"100","100","0.101271249353886"
"250","20","0.107549637556076"
"250","50","0.0971368923783302"
"250","100","0.0551072657108307"
"500","20","0.0558678768575191"
"500","50","0.0505427084863186"
"500","100","0.0289873909205198"
"0","0","0.0639956519007683"
"25","20","0.659913837909698"
"25","50","0.642668426036835"
"25","100","0.422355324029922"
"100","20","0.29376894235611"
"100","50","0.27286696434021"
"100","100","0.18459215760231"
"250","20","0.130019783973694"
