Index,Drum Machine,Type,Duration,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
577,Boss DR-202 Dr. Groove,sn,-0.184952978,-0.529775053,-0.62626236,-0.194321188,0.363689252,-0.3912343,-0.087900802
578,Boss DR-202 Dr. Groove,sn,-0.620689655,-0.100925012,0.456982712,-0.614715149,0.854271705,-0.723532742,-0.890665359
579,Boss DR-202 Dr. Groove,sn,-0.097178683,0.470405125,0.454942024,-0.082364117,-0.828716298,0.254855514,0.553494634
580,Boss DR-202 Dr. Groove,sn,-0.373040752,-0.221336308,0.022181259,-0.379901549,0.516179442,0.060359717,-0.60937103
581,Boss DR-202 Dr. Groove,sn,-0.639498433,0.066771819,0.659264092,-0.636442235,0.488197103,-0.462375847,-0.808535169
583,Boss DR-202 Dr. Groove,sn,-0.332288401,-0.167246471,0.049804077,-0.335451492,-0.614735671,2.351388519,0.200010746
584,Boss DR-202 Dr. Groove,sn,-0.60815047,0.212263176,0.752137391,-0.618404383,-0.600350118,-0.17208148,0.648788944
585,Boss DR-202 Dr. Groove,sn,-0.670846395,-0.423600531,0.089205875,-0.687339259,0.508516538,-0.234412567,-0.444475477
586,Boss DR-202 Dr. Groove,sn,0.755485893,0.203405413,-0.233492067,0.728072866,0.156549241,2.585912952,-0.843227178
587,Boss DR-202 Dr. Groove,sn,-0.410658307,-0.06373655,0.245303091,-0.412490333,-1.079551145,1.057016672,0.891602762
588,Boss DR-202 Dr. Groove,sn,-0.598746082,0.075271168,0.612375408,-0.589596171,1.0933813,-0.20372489,-0.550681076
589,Boss DR-202 Dr. Groove,sn,-0.219435737,-0.100412493,0.028099296,-0.223821155,0.751604769,-0.635332811,-0.083482365
590,Boss DR-202 Dr. Groove,sn,-0.332288401,0.01267232,0.251621438,-0.330595887,-0.591122504,0.80316898,0.098245808
591,Boss DR-220,ki,-0.479115479,-0.303595898,-0.004488736,-0.472657841,0.31819675,-0.101721855,-0.001511185
592,Boss DR-220,sn,-0.184952978,-0.444591249,-0.478425465,-0.135539515,0.43546003,2.711857168,-1.017126852
593,Boss DR-220A,ki,-0.469287469,-0.080834891,0.244606194,-0.461489945,0.264986281,-0.156101608,0.103009962
594,Boss DR-220A,sn,-0.178683386,-0.138199641,-0.054704523,-0.13508612,-0.244938883,-0.509914834,0.598622206
595,Boss DR-220E,ki,-0.405405405,1.963481057,1.24266902,-0.404822343,0.314121039,-0.03020534,-0.009857697
596,Boss DR-220E,sn,-0.078369906,2.862401361,1.547528198,-0.06290664,-0.488519223,-0.109002183,0.627590507
597,Boss DR-55,ki,-0.862407862,-0.512105592,0.353495738,-0.90518892,-0.347062944,6.529088855,0.631994381
598,Boss DR-55,ki,-0.867321867,-0.505619845,0.387742103,-0.913051844,-0.277342019,1.642400375,0.63015663
599,Boss DR-55,ki,-0.58968059,-0.440457218,-0.076736062,-0.614560653,-0.367163014,1.197972566,0.615914643
600,Boss DR-55,sn,-0.501567398,-0.572263679,-0.410145259,-0.503809255,-0.784893421,-0.081898261,0.867280443
601,Boss DR-55,sn,-0.937304075,-0.470739284,0.567520232,-0.956562699,-0.662520789,0.111462727,1.112520351
602,Boss DR-55,sn,-0.880877743,-0.519500067,0.328196665,-0.910503157,-0.371376519,0.063439306,0.678748063
603,Boss DR-55,sn,-0.507836991,-0.416236394,-0.114986518,-0.534347153,-0.056562388,0.181820185,0.48779626
604,Boss DR-55,sn,-0.467084639,-0.424802435,-0.175047848,-0.492412908,-0.031724491,0.101564295,0.464470472
605,Boss DR-55,sn,0.354231975,-0.183895023,-0.450339287,0.327045703,0.54761964,0.156999335,-0.357173816
606,Boss DR-55,sn,-0.73354232,-0.625595396,-0.200803892,-0.736305633,0.852893104,0.095536204,-0.124778259
607,Boss DR-55,sn,-1.07523511,-0.641064157,0.791584698,-1.111813638,-0.741764423,-0.111896994,1.305140288
608,Boss DR-55,sn,2.789968652,2.08830255,0.241109058,2.753301699,1.266760243,0.111096375,-1.170981878
609,Boss DR-55,ki,-0.562653563,-0.512126333,-0.24508924,-0.593057329,-0.347061933,2.275687376,0.608081275
610,Boss DR-55,ki,-0.567567568,-0.512148351,-0.240709901,-0.596756476,-0.347059213,2.330563368,0.60807221
611,Boss DR-55,ki,-0.530712531,-0.512105154,-0.283414125,-0.560199569,-0.34698333,2.05943692,0.6080545
612,Boss DR-55,ki,-0.552825553,-0.512108513,-0.257563457,-0.582584591,-0.347011335,1.912026796,0.608060825
613,Boss DR-55,ki,-0.515970516,-0.505501207,-0.28684849,-0.546031661,-0.276653861,0.398237517,0.563427539
614,Boss DR-55,ki,-0.520884521,-0.505629412,-0.282728177,-0.550007904,-0.277330307,0.399442189,0.563765068
615,Boss DR-55,ki,-0.491400491,-0.505416237,-0.313756514,-0.520939847,-0.27713413,0.349311564,0.563656915
616,Boss DR-55,ki,-0.422604423,-0.505581358,-0.384369833,-0.45010036,-0.277161937,0.326542736,0.547329459
617,Boss DR-55,sn,-0.959247649,-0.585537624,0.405825148,-0.987133514,-0.542245093,0.144923932,1.059673391
618,Boss DR-55,sn,-0.946708464,-0.567221767,0.404242185,-0.974059674,-0.506787975,0.018789556,1.046574352
619,Boss DR-55,sn,-0.871473354,-0.59776337,0.140627765,-0.89713685,-0.371327976,0.05773746,0.678716951
620,Boss DR-55,sn,-0.739811912,-0.550367561,-0.034251926,-0.762230012,-0.371896013,0.054139416,0.65416542
621,Boss DR-55,sn,-0.877742947,-0.639619092,0.056788521,-0.901974464,-0.577256812,0.084319979,0.851462927
622,Boss DR-55,sn,-0.702194357,-0.560032206,-0.115359229,-0.722313405,-0.261870615,0.063603838,0.666511107
623,Boss DR-55,sn,-0.432601881,-0.481518023,-0.309247502,-0.459217907,-0.056407419,0.071462794,0.487705782
624,Boss DR-55,sn,-0.429467085,-0.442995567,-0.252587493,-0.449387748,-0.031708921,0.08911011,0.464462694
625,Boss DR-55,sn,0.413793103,-0.184007388,-0.482257803,0.384792608,0.547522006,0.145959944,-0.523509483
626,Boss DR-55,sn,-0.761755486,-0.625655862,-0.137901707,-0.773972468,0.852845478,0.26774986,-0.124745639
627,Boss DR-55,sn,2.818181818,1.489034396,-0.017215704,2.782352687,1.266782957,0.110395962,-1.171058278
628,Boss DR-55,sn,-1.07523511,-0.741359055,0.536195674,-1.111414299,-0.741820751,-0.106787795,1.30514124
629,Boss DR-550,ki,-0.095823096,-0.006907278,0.020863973,-0.082387397,0.836638329,-0.236346339,-0.41273873
630,Boss DR-550,ki,0.405405405,0.455326842,0.120193968,0.434363602,0.938474497,-0.253361614,-0.756839781
631,Boss DR-550,ki,0.250614251,0.436798327,0.174779261,0.313275297,0.486560945,-0.219518709,-0.478697472
632,Boss DR-550,ki,-0.095823096,0.361794613,0.309022281,-0.089399605,1.087997362,-0.247942989,-0.465533004
633,Boss DR-550,ki,-0.041769042,1.9682809,0.973000925,-0.018260181,1.529113179,-0.273120238,-1.361633893
634,Boss DR-550,sn,-0.451410658,0.183770902,0.52918915,-0.416454767,0.502622405,0.725420405,-0.080828889
635,Boss DR-550,sn,0.507836991,0.889578368,0.373502614,0.510592445,0.527632307,0.110371102,-0.847297035
636,Boss DR-550,sn,0.448275862,1.402613025,0.677011605,0.495361158,0.751676025,-0.205009301,-0.610549709
637,Boss DR-550,sn,-0.006269592,0.300283168,0.252004027,0.032558601,-0.043679082,-0.650391827,0.625490458
638,Boss DR-550,sn,1.006269592,1.640680664,0.546576233,1.033694493,0.10560292,0.057208498,-0.385649884
639,Boss DR-550,sn,0.501567398,0.804984733,0.324844298,0.517260507,-0.036812638,0.884998173,-0.410077365
640,Boss DR-550MK2,ki,0.724815725,-0.033211328,-0.367236373,0.69308085,-0.189248103,0.594252916,0.238244757
641,Boss DR-550MK2,ki,-0.265356265,0.615447798,0.583795346,-0.269353685,1.256733547,-0.271090624,-0.441786027
642,Boss DR-550MK2,ki,0.049140049,0.36948441,0.234090174,0.042580039,0.975264927,-0.275950193,-0.428680168
643,Boss DR-550MK2,ki,0.678132678,1.041991285,0.325380092,0.668035039,0.607298741,-0.272329683,-0.2635493
644,Boss DR-550MK2,sn,-0.517241379,-0.132377544,0.288002866,-0.525511826,0.891620507,0.388564887,-0.44811334
645,Boss DR-550MK2,sn,0.213166144,-0.578373265,-0.989732085,0.194760216,0.135879019,0.09314793,-0.607173836
646,Boss DR-550MK2,sn,0.429467085,-0.01525703,-0.294679575,0.406416758,0.261298,-0.07384953,-0.883416498
647,Boss DR-550MK2,sn,0.360501567,0.136336044,-0.108580991,0.339194698,0.264584038,-0.147996537,-0.865336429
648,Boss DR-550MK2,sn,0.768025078,1.356616209,0.512922348,0.763689902,0.294402191,-0.337932984,-0.625241087
649,Boss DR-660,ki,-0.085995086,1.765091938,0.940445641,-0.08355995,0.706806784,-0.277963538,-0.722973475
650,Boss DR-660,ki,-0.321867322,0.220739675,0.373922993,-0.337770301,1.458442493,-0.280355688,-0.937341599
651,Boss DR-660,ki,-0.41031941,-0.085157262,0.187757391,-0.429030577,0.824088927,-0.176359211,-0.467594439
652,Boss DR-660,ki,-0.501228501,-0.156579936,0.20397502,-0.519802227,0.800679377,-0.189860138,-0.223339307
653,Boss DR-660,ki,0.189189189,0.579549321,0.291233172,0.186109795,1.303221688,-0.28165645,-1.709941405
654,Boss DR-660,ki,-0.12039312,0.30309418,0.28710285,-0.120066339,0.853202613,0.001950369,-0.292962587
655,Boss DR-660,ki,-0.555282555,0.270419771,0.64174973,-0.565304673,0.809732171,-0.261061065,-0.227966256
656,Boss DR-660,ki,-0.108108108,0.368446504,0.324872425,-0.113069286,1.103666394,-0.270719819,-0.479741682
657,Boss DR-660,ki,-0.039312039,0.451642026,0.334419896,-0.037028766,1.058993844,-0.27558353,-0.80584745
658,Boss DR-660,ki,-0.778869779,0.225092061,0.982331409,-0.816782489,1.255067416,-0.269972557,-0.37082254
659,Boss DR-660,ki,-0.388206388,0.102409937,0.338753667,-0.398357985,1.369166607,-0.274022435,-1.277170518
660,Boss DR-660,ki,-0.697788698,0.34215633,0.903205085,-0.71555151,0.576607633,-0.200510351,0.078022077
661,Boss DR-660,ki,-0.425061425,0.008023181,0.290148577,-0.446802616,0.611745081,-0.025606442,-0.124194377
662,Boss DR-660,ki,-0.358722359,0.197152644,0.388528141,-0.369280953,1.059974784,-0.282323755,-0.264919022
663,Boss DR-660,ki,0.014742015,0.581627178,0.382140632,0.009132025,1.340669956,-0.240756629,-0.798613454
664,Boss DR-660,ki,0.058968059,0.509042665,0.315554401,0.057271613,1.269529429,-0.244107461,-1.471513231
665,Boss DR-660,ki,-0.756756757,-0.094124505,0.6544325,-0.787332028,0.801540929,-0.26053773,-0.131162312
666,Boss DR-660,ki,-0.358722359,0.020572487,0.240655962,-0.36340169,1.136788315,-0.276286786,-0.44960021
667,Boss DR-660,ki,0.626535627,0.103326249,-0.212484461,0.589658227,0.450883838,0.512227607,-0.424896093
668,Boss DR-660,ki,0.061425061,0.692932789,0.418219578,0.059299961,0.939805739,-0.277287554,-0.517417363
669,Boss DR-660,ki,-0.319410319,0.23904552,0.385010775,-0.33270787,1.323182159,-0.277605777,-0.907244821
670,Boss DR-660,ki,-0.466830467,0.655032552,0.782451195,-0.479893457,1.025727148,-0.274153023,-0.26934084
671,Boss DR-660,ki,0.402948403,0.438131276,0.112659886,0.397244872,0.716564718,-0.1649632,-0.14976793
672,Boss DR-660,ki,-0.167076167,0.738395167,0.578579355,-0.164295626,1.308246526,-0.292490199,-0.376298477
673,Boss DR-660,ki,-0.108108108,-0.569276734,-0.764659969,-0.111435945,0.282547751,0.444161114,0.30898456
674,Boss DR-660,ki,-0.007371007,1.208620992,0.693474814,-0.002766554,0.635233441,-0.01262966,-0.125136337
675,Boss DR-660,ki,-0.832923833,-0.369319179,0.503720012,-0.868961548,0.091357,-0.184123279,0.530139311
676,Boss DR-660,ki,-0.393120393,0.526821889,0.637507193,-0.404076559,1.519510977,-0.275889365,-1.038535104
677,Boss DR-660,ki,-0.27027027,0.93060534,0.747044639,-0.287841788,1.072111921,-0.273023052,-1.018176275
678,Boss DR-660,ki,-0.680589681,0.002064858,0.606835553,-0.691925951,0.197793842,0.694415926,0.204671074
679,Boss DR-660,ki,-0.528255528,1.074017988,1.052033964,-0.551403488,1.408706871,-0.278250757,-0.674681132
680,Boss DR-660,ki,-0.373464373,0.442259532,0.569573409,-0.376757227,1.281199749,-0.281716638,-1.180876873
681,Boss DR-660,ki,-0.105651106,0.43358295,0.365387334,-0.107992129,0.95989542,0.166863169,-0.249577377
682,Boss DR-660,ki,-0.638820639,-0.012703911,0.526600237,-0.662299429,0.634456443,-0.070048933,-0.216424499
683,Boss DR-660,ki,-0.402948403,0.249234633,0.466330692,-0.417499166,1.215106124,-0.256924362,-0.82476593
684,Boss DR-660,ki,0.958230958,0.001201202,-0.408302823,0.903316385,-0.09155584,0.845506135,-0.222897842
685,Boss DR-660,ki,-0.208845209,0.309511498,0.3511545,-0.222305445,-0.250979847,1.842273694,0.493749866
686,Boss DR-660,ki,-0.078624079,0.520716703,0.40096442,-0.082514336,1.418827877,-0.148897014,-0.970236008
687,Boss DR-660,ki,-0.28009828,0.112298312,0.255215842,-0.294067045,1.24221728,-0.265345795,-0.884173745
688,Boss DR-660,ki,-0.464373464,-0.159012429,0.162616103,-0.483089198,0.826297589,-0.211282005,-0.142960431
689,Boss DR-660,ki,1.206388206,-0.035282175,-0.510449543,1.132256874,-0.030841173,0.469503999,-0.218317696
690,Boss DR-660,ki,1.036855037,-0.022581769,-0.452867057,0.981138253,0.787307413,0.282500561,-0.808410434
691,Boss DR-660,ki,1.024570025,0.120092031,-0.323946894,0.966313289,0.916439561,0.025321763,-0.961012679
692,Boss DR-660,ki,0.628992629,-0.228695668,-0.54517855,0.598248098,0.454167891,0.213047993,-0.215907348
693,Boss DR-660,ki,-0.162162162,0.349506098,0.346994697,-0.179205287,-0.178178951,1.32560747,0.162295078
694,Boss DR-660,ki,-0.265356265,0.378845579,0.440194546,-0.26835773,1.513333977,-0.277163692,-0.83762112
695,Boss DR-660,ki,-0.30958231,1.22451472,0.904667777,-0.320886518,1.585221958,-0.262260964,-0.861524949
696,Boss DR-660,ki,-0.216216216,0.398907876,0.416884599,-0.223165271,1.287121048,-0.253469563,-1.11680005
697,Boss DR-660,ki,-0.144963145,3.027735991,1.309583486,-0.080915928,1.833676408,-0.267036092,-1.149924362
698,Boss DR-660,ki,-0.110565111,0.670597206,0.504757322,-0.10380011,1.189841388,-0.269147728,-0.988738322
699,Boss DR-660,sn,1.34169279,-0.262561666,-0.956612488,1.226159399,0.142503851,0.561597486,-0.774779136
700,Boss DR-660,sn,-0.131661442,0.655051046,0.613499074,-0.124371117,0.504401251,0.199541951,-0.86970427
701,Boss DR-660,sn,0.200626959,0.643941386,0.384979471,0.197772785,0.473920725,0.650034732,-0.671015698
702,Boss DR-660,sn,1.150470219,0.287190373,-0.312612547,1.073920601,0.2370144,0.878675488,-0.432073439
703,Boss DR-660,sn,1.473354232,0.324675289,-0.387607015,1.34862415,0.578459195,1.11596749,-0.722539809
704,Boss DR-660,sn,1.206896552,-0.104068662,-0.714558398,1.120442302,0.179947172,0.762044746,-0.857562595
705,Boss DR-660,sn,1.009404389,0.335489491,-0.221347602,0.982722408,0.042279049,0.271322788,-0.868060104
706,Boss DR-660,sn,1.081504702,-0.126386899,-0.695934032,1.009423653,0.062675969,-0.084628156,-0.343930488
707,Boss DR-660,sn,0.407523511,1.537737353,0.764824823,0.434472782,0.465925536,-0.357111637,-0.35709556
708,Boss DR-660,sn,0.454545455,-0.482265185,-0.942195306,0.414005184,0.32993203,2.297941828,-0.740448763
709,Boss DR-660,sn,0.373040752,1.113439916,0.572583802,0.406275467,0.155843454,1.282003131,-0.651157611
710,Boss DR-660,sn,0.150470219,0.57021176,0.358467163,0.161408438,0.486641918,0.670601975,-0.033284277
711,Boss DR-660,sn,1.137931034,0.285172174,-0.309338035,1.053713705,0.014206587,0.17791089,-0.439689332
712,Boss DR-660,sn,0.269592476,-0.145546445,-0.355437389,0.264557662,-0.57916086,-0.203404219,0.728292881
713,Boss DR-660,sn,-0.018808777,-0.380741935,-0.494420096,-0.017851485,-0.40220371,1.224528999,0.593142076
714,Boss DR-660,sn,1.012539185,-0.157097499,-0.708224263,0.946262637,0.209831819,-0.153123996,-0.070024428
715,Boss DR-660,sn,1.404388715,0.297241724,-0.388475093,1.337554998,0.742859098,-0.380219576,-0.488218016
716,Boss DR-660,sn,1.206896552,-0.284418487,-0.941305212,1.098790606,0.891851861,-0.51491473,-0.927112171
717,Boss DR-660,sn,0.460815047,0.478053065,0.122011243,0.457976542,0.24107162,-0.340191516,-0.457800394
718,Boss DR-660,sn,0.830721003,-0.343240732,-0.884830835,0.774969804,0.259915369,-0.392538253,-0.83539866
719,Boss DR-660,sn,0.796238245,-0.101739265,-0.55793458,0.725598307,0.35123898,0.708307689,-0.513559724
720,Boss DR-660,sn,0.24137931,0.146702775,-0.037441575,0.218638949,0.560369409,1.651413903,-0.352971177
721,Boss DR-660,sn,0.63322884,0.211287049,-0.175990813,0.586973732,0.65874539,0.793309374,-0.728426972
722,Boss DR-660,sn,0.394984326,1.053465524,0.52833598,0.39924548,0.430996888,0.334926114,-0.775222083
723,Boss DR-660,sn,0.692789969,0.362460545,-0.070754711,0.653418695,0.563780558,2.027529731,-0.730730042
724,Boss DR-660,sn,2.260188088,0.751667611,-0.292348159,2.083909547,0.375239752,0.824023,-1.041502962
725,Boss DR-660,sn,1.73354232,-0.409011021,-1.289032013,1.569202151,0.589705069,0.655417767,-0.9129941
726,Boss DR-660,sn,1.181818182,0.178882298,-0.417795506,1.088799584,-0.064056218,-0.836033516,0.177863558
727,Boss DR-660,sn,0.962382445,-0.164871451,-0.698205516,0.888928663,0.202346232,-0.316254318,-0.070662777
728,Boss DR-660,sn,1.539184953,0.467179592,-0.295306304,1.400692026,0.794144115,0.648043565,-0.941226273
729,Boss DR-660,sn,0.169278997,-0.411400635,-0.668298913,0.137485421,1.035611034,0.364019409,-0.841010578
730,Boss DR-660,sn,1.695924765,0.547608923,-0.282792102,1.56068308,0.23235947,-0.495276887,-0.281690846
731,Boss DR-660,sn,1.12539185,0.038120759,-0.535912275,1.059866689,0.366814643,0.274159808,-0.98430207
732,Boss DR-660,sn,1.02507837,0.690500031,0.033843048,1.033822603,0.883263174,0.703010381,-1.045870962
733,Boss DR-660,sn,0.040752351,-0.871174751,-1.69614625,0.008863335,1.242777057,-0.322304706,-0.14203565
734,Boss DR-660,sn,0.536050157,-0.278875312,-0.667107509,0.501348865,0.515446545,0.000939459,-0.738764834
737,Boss DR-660,sn,0.680250784,-0.546295002,-1.16534342,0.62608652,0.003324139,1.245702088,-0.508687229
738,Boss DR-660,sn,0.890282132,-0.435248261,-1.050807423,0.805605432,-0.196683454,0.795844112,-0.335005833
739,Boss DR-660,sn,0.836990596,-0.452036722,-1.057912156,0.765685629,-0.380980839,0.780495756,0.052904739
740,Boss DR-660,sn,1.184952978,-0.19630416,-0.818195201,1.08406952,0.269714683,0.012243651,-0.505972006
741,Boss DR-660,sn,1.097178683,0.345360937,-0.24523385,1.014485855,0.269830635,0.125573379,-0.942497613
742,Boss DR-660,sn,0.884012539,-0.058124043,-0.544314439,0.817424794,0.252170584,-0.342960173,-0.457823807
743,Boss DR-660,sn,0.561128527,0.331887613,-0.036193479,0.51590665,-0.059435542,-0.108109944,-0.407697467
744,Boss DR-660,sn,0.595611285,0.476862367,0.060727373,0.560097192,0.267420739,0.129454355,-0.535385715
745,Boss DR-660,sn,1.106583072,0.739677355,0.033162327,1.034092267,0.356069945,2.379626736,-0.87937922
746,Boss DR-660,sn,1.056426332,0.320501422,-0.25351055,0.983411462,0.627119999,0.714259537,-0.858149037
747,Boss DR-660,sn,0.313479624,-0.436008074,-0.79026976,0.275052426,-0.419159622,-0.655747791,0.184312598
748,Boss DR-660,sn,1.275862069,-0.124843763,-0.764827481,1.185367075,-0.017868874,0.06413216,-0.602733096
749,Boss DR-660,sn,1.184952978,-0.185979167,-0.807564268,1.097716958,-0.019241063,0.247407888,-0.51525905
750,Boss DR-660,sn,0.921630094,0.039494847,-0.455925495,0.861049384,0.600769963,-0.432763648,-1.02331301
751,Boss DR-660,sn,0.705329154,-0.16641369,-0.598660899,0.652040982,0.24606946,-0.107959315,-0.555167292
752,Boss DR-660,sn,1.567398119,0.416107393,-0.342811812,1.432466018,0.667065355,0.932001728,-0.938861059
753,Boss DR-660,sn,0.97492163,-0.245758015,-0.807984756,0.913267644,0.375238653,0.345306993,-0.984324511
754,Boss DR-660,sn,-0.498432602,0.696556622,0.976158655,-0.483381395,0.50687471,0.679489383,-0.605397365
755,Boss DR-660,sn,1.827586207,-0.088199797,-0.886911649,1.667947517,0.722181366,2.06224235,-0.982539787
756,Boss DR-660,sn,0.927899687,0.088183659,-0.409794337,0.862490229,0.027160417,-0.05436238,-0.068551457
757,Boss DR-660,sn,0.68338558,-0.403118995,-0.913544011,0.627393324,0.225235111,-0.104626201,-0.435937498
758,Boss DR-660,sn,-0.137931034,1.464248198,1.065483779,-0.091277141,0.706408969,0.063823342,-0.364998365
759,Boss DR-660,sn,0.021943574,-0.040698097,-0.085718912,0.000519822,1.0303681,0.214316239,-0.455813046
760,Boss DR-660,sn,0.115987461,-0.420846177,-0.645727515,0.08962436,-0.171450257,-0.627936409,0.531094106
761,Boss DR-660,sn,2.028213166,1.489574309,0.165921391,1.902782139,0.121709984,2.052358142,-0.919398814
762,Boss DR-660,sn,1.10031348,0.345303857,-0.246478017,1.021917834,-0.270353792,0.164117001,-0.422817268
763,Boss DR-660,sn,1.090909091,0.165714294,-0.398486322,1.071388709,0.21124156,0.440385225,-0.803585291
764,Boss DR-660,sn,-0.354231975,-0.762772987,-1.023965137,-0.362506029,0.753194392,-0.576803958,-0.155013733
765,Boss DR-660,sn,-0.018808777,-0.547757897,-0.787388105,-0.028335179,-0.118911383,1.018644245,0.474714999
766,Boss DR-660,sn,0.470219436,0.044249072,-0.254360601,0.43085024,0.532177331,0.497748388,-0.678672981
767,Boss DR-660,sn,0.388714734,-0.624566074,-1.188502071,0.330387247,0.790071142,0.508872223,-0.381276448
768,Boss DR-660,sn,-0.862068966,-0.805368849,-0.426516472,-0.882632905,1.59888034,-0.186367298,0.591048059
769,Boss DR-660,sn,-0.304075235,0.451495314,0.605620388,-0.317227933,1.097401884,1.564840966,0.124115465
770,Boss DR-660,sn,-1.166144201,-0.785060344,1.145308631,-1.200305233,0.041352899,1.427394133,1.370419604
771,Boss DR-660,sn,0.373040752,-0.278680664,-0.585878421,0.341116485,0.369027438,0.338353731,-0.457023312
772,Boss DR-660,sn,1.040752351,1.004834489,0.219911071,1.046118029,0.033990591,0.525281963,-0.581914431
773,Boss DR-660,sn,1.304075235,0.332036039,-0.327085416,1.219359009,0.334344066,-0.181154434,-0.718007917
774,Boss DR-660,sn,0.717868339,0.394083817,-0.06049102,0.702647451,0.375213191,-0.132433419,-0.700157218
